,Core,Rim,Inv,Neg,Pos
ZFP36L2,8.556183126,8.681897038,8.446825236,8.754256774,7.960884561
ZFP37,4.674999613,4.47054771,4.267188326,2.304679579,2.476713336
ZFP42,0.021859169,0.011507326,0.013573809,0.016683508,0
ZFP62,5.328795287,5.146736231,5.171539487,3.112141043,2.362446882
ZFP64,3.995963185,3.98503964,4.040828529,2.41530018,2.504934516
ZFP69,3.541754944,3.837832093,3.868021389,2.246661536,2.917061819
ZFP69B,3.36975383,3.395115065,3.50141394,2.391209689,1.792347597
ZFP82,4.217209121,4.190411984,4.334298313,3.092396591,1.997071653
ZFP90,5.709670817,5.637184487,5.684960897,3.636364586,3.51902667
ZFP92,0,0,0,0,0
ZFPM2,3.465909354,3.438578075,3.911154586,1.78670488,1.16195363
ZFR,7.401223223,7.272754476,7.567666436,5.316477047,4.461002796
ZFR2,1.380124603,1.58362318,2.075771224,1.352723783,1.469294375
ZFY,2.497190146,2.314287986,2.470947616,2.061812366,1.539358794
ZFYVE1,5.538761461,5.592293401,5.546490798,3.887937553,3.747542137
ZFYVE16,5.531342909,5.540002836,5.905011379,3.919986796,4.52594543
ZFYVE21,6.441752971,6.480391925,7.020048253,4.237262013,4.5074724
ZFYVE26,4.422729617,4.446971173,4.410992239,3.160804986,2.614825336
ZFYVE27,5.713792364,5.842229702,5.996421093,5.455655238,4.904196307
ZFYVE28,3.723276295,4.009566392,4.103117771,2.205391001,2.385571082
ZFYVE9,5.184577158,5.186245979,5.71940855,3.024705719,3.172092796
ZG16B,0.383015732,0.663753418,0.536018731,0.294481459,0.3300592
ZHX2,5.922712178,5.832849418,5.986249365,4.285542515,3.902591425
ZHX3,6.134666034,6.081852985,6.479601602,3.269414293,4.675190391
ZIC1,4.63547417,4.780694381,4.566786279,2.755725372,2.392735194
ZIC2,4.057225569,4.549138065,5.166697791,2.337938039,1.571844303
ZIC3,1.405073191,1.570006475,1.816633447,1.384501424,0.5612194
ZIC4,2.512999366,2.627077515,2.657409574,0.936647852,2.328343779
ZIC5,2.556594911,2.834510344,3.355038375,0.900688966,0.537391326
ZIK1,4.515530641,4.361035407,4.234243626,2.829545229,1.655878312
ZIM3,0.006102279,0,0.007145055,0.070080258,0.745517801
ZKSCAN1,6.078438446,5.910631723,6.097343997,3.629692475,2.751053926
ZKSCAN2,3.772536926,3.700864201,3.852727886,2.284207621,2.195159638
ZKSCAN4,4.420481277,4.285828389,4.14952949,2.179218494,1.753486653
ZKSCAN5,5.23676451,5.134682082,4.967836218,2.738704423,2.40109455
ZKSCAN7,3.71082386,3.546907338,3.55353755,1.745482567,1.470388212
ZKSCAN8,5.637677859,5.411300868,5.354344106,3.01367903,2.85209048
ZMAT1,6.103986111,6.019454916,5.855282161,3.461530471,2.602577818
ZMAT2,8.140832768,8.128721566,8.174030408,5.937632498,5.028170934
ZMAT3,5.872877666,5.896427428,6.294118783,3.38380965,4.501061635
ZMAT4,1.880607738,2.334372758,2.558682091,0.805695762,0.241444794
ZMIZ1,6.393800062,6.435411106,6.376850938,4.465913939,4.685807764
ZMIZ1-AS1,1.453000466,1.454137502,0.821141553,0.427910752,0.562683055
ZMIZ2,6.968508948,6.941995074,7.145326068,4.988292134,4.439051623
ZMPSTE24,6.75810338,6.723638785,6.786658503,5.105370702,4.033933179
ZMYM1,3.74225426,3.531403162,3.593219387,1.721367471,1.575419701
ZMYM2,5.320619357,5.216308628,5.418377508,3.673124591,3.581468715
ZMYM4,5.97024273,5.8172002,5.895817987,4.36827679,3.512856046
ZMYM5,4.641960696,4.554957558,4.533016588,2.680571327,3.67083917
ZMYND10,4.275571405,4.115560606,3.803877618,2.456021117,1.677346948
ZMYND11,6.592640328,6.580179733,7.104595877,4.719674015,4.12915841
ZMYND12,2.675415477,2.788537555,3.099223097,1.151642242,1.124899785
ZMYND15,3.713126815,3.830615183,4.015436797,4.161513541,4.355370616
ZMYND19,6.371089691,6.35270776,6.23361784,4.387093235,4.635613549
ZNF101,4.327280467,4.19368113,4.123707751,3.487290998,1.654463684
ZNF106,6.163210536,6.067985647,6.385070446,4.400065173,3.905277026
ZNF107,4.616867611,4.40520456,4.362446824,2.969139387,2.576677446
ZNF114,2.292195527,2.455625499,2.203509761,0.892994735,0.530572272
ZNF12,5.882141066,5.613277258,5.409398107,2.454629946,2.183914658
ZNF121,4.878503515,4.709842343,4.302286195,3.146092889,2.847474545
ZNF124,2.774948081,2.672639266,2.649326842,2.530750855,1.235968214
ZNF131,5.041648834,4.844846979,4.723288196,3.462084297,3.152083331
ZNF132,4.081343941,4.111558766,4.145168467,1.629332098,1.423826098
ZNF133,5.517170327,5.426566141,5.499119517,3.449762708,3.497900239
ZNF135,3.959033135,3.926473848,4.096221412,2.327311862,1.732076299
ZNF136,4.942950226,4.787785947,4.748026797,2.547585492,2.901178168
ZNF137P,3.373986655,3.221565123,3.224749827,2.502992083,1.320408226
ZNF138,4.442178481,4.338578618,4.437395582,3.757101518,2.270839416
ZNF14,4.332535516,4.173651818,4.303486184,2.494149925,1.758914891
ZNF140,4.817844361,4.725663582,4.519424708,2.519505441,4.430449585
ZNF141,0.027109992,0.074536212,0.115784013,0,0.013588782
ZNF142,4.535073093,4.500682754,4.718005379,2.421659654,2.932930474
ZNF143,4.8071731,4.667312421,4.653368471,3.590822497,2.512967919
ZNF155,4.491513679,4.380766164,4.321953175,2.057025477,1.438943928
ZNF16,4.044823769,4.003883218,4.03874418,3.006883589,1.381796426
ZNF160,5.576154599,5.422895255,5.339487572,2.925796387,3.391247292
ZNF165,2.28259123,2.105710128,1.976233625,1.075976522,1.148341412
ZNF169,2.836741027,2.768726669,2.950194436,1.647917607,1.758544857
ZNF174,4.510267439,4.518244806,4.595081329,2.441253795,2.00084645
ZNF175,4.412562037,4.260064017,4.370363472,2.454844955,1.911871511
ZNF18,4.684998865,4.678311922,4.646350098,3.249415538,2.297555989
ZNF180,4.174014315,4.02586878,4.073699092,2.026365713,1.652067766
ZNF181,5.500691911,5.377644904,5.484980309,2.69886597,2.035617197
ZNF184,4.646887231,4.492757704,4.716977822,2.722491919,1.791492394
ZNF185,0.043882786,0.045572696,0.060593294,0.016288568,0.063092385
ZNF189,5.832325163,5.864278668,6.182274602,3.715073932,3.778694921
ZNF192P1,3.735248489,3.476217528,3.685701772,1.742560793,2.590413829
ZNF195,5.178056396,5.057312525,5.118896806,3.26462201,3.596460833
ZNF197,4.938757709,4.785739095,4.751157742,2.789839599,2.177780549
ZNF2,3.40138209,3.29125983,3.40060351,1.908423915,1.487045208
ZNF200,4.199688242,4.108001163,4.027623097,2.444377515,3.10388628
ZNF202,4.392457975,4.303025741,4.27503245,2.523307152,2.433005013
ZNF204P,4.164185326,4.273097737,4.737035012,3.146816154,2.116274754
ZNF208,0.544127706,0.77593495,1.168586303,1.193924067,0.569810534
ZNF212,5.312805138,5.205012569,5.124286628,2.824326413,2.738139378
ZNF213,4.597233192,4.496956756,4.760863696,2.976345883,2.201298612
ZNF214,2.89618395,2.630340392,2.770052213,1.327442643,0.88524799
ZNF215,0.832114634,0.957730708,0.855925465,0.41589952,0.433135998
ZNF217,4.729029224,4.731817457,4.420593969,3.927211977,2.922456438
ZNF221,3.710898642,3.523663695,3.67796896,1.860272497,1.070426272
ZNF225,3.970597123,3.75915157,3.900609459,1.79779129,1.793164867
ZNF226,5.21667765,5.159146524,5.104294955,2.789735935,2.760477025
ZNF229,3.640695849,3.573165316,3.687612633,1.601080743,1.196080221
ZNF230,3.566427129,3.385282805,3.224316496,1.662897196,1.253288354
ZNF234,4.661844166,4.541692236,4.417768934,2.352619571,1.874823065
ZNF236,3.699747529,3.614266621,3.843767287,2.341357758,2.378912503
ZNF236-DT,2.558432328,2.624908488,2.573343442,3.167860673,1.707211427
ZNF239,3.740826541,3.784798448,3.515417327,2.177730634,1.406581376
ZNF24,7.077829604,6.929325795,7.086089473,4.708571098,4.991206065
ZNF25,5.589492321,5.594016842,5.839033829,3.699517966,2.619755377
ZNF251,5.718761287,5.561532605,5.756109025,4.210621577,3.76933294
ZNF253,5.146832062,5.06378998,5.094088943,2.74067093,1.944263681
ZNF254,5.154721099,5.01124936,4.976157764,3.007682388,2.578452889
ZNF256,4.427577698,4.282412192,4.082278432,2.104162444,1.344024044
ZNF257,0.788207093,1.023645442,1.041042078,1.469688454,0.395045322
ZNF260,5.583504733,5.468688198,5.421096721,3.117597647,2.707721345
ZNF264,4.382825021,4.270435839,4.374919491,2.808629679,2.937162545
ZNF266,5.912507117,5.708364085,5.606798029,5.154773718,4.000238282
ZNF267,4.881775531,4.860826697,4.584658479,3.614740913,3.647764361
ZNF271P,5.661632845,5.589811184,5.750439211,4.620591802,3.637728292
ZNF273,3.396342659,3.333961427,3.651944826,2.703284413,2.081116895
ZNF274,5.63218153,5.55454165,5.226657182,3.705915893,2.991663856
ZNF275,0,0,0,0,0
ZNF277,4.612424462,4.394316516,4.431664584,3.019333843,3.331339624
ZNF28,4.639406325,4.510306068,4.287544626,2.353161797,1.768396048
ZNF280A,0.07504811,0.07933469,0.016191075,0.959821042,0.303684496
ZNF280B,2.573453101,2.637487035,2.945543945,1.073168915,1.776191874
ZNF280C,2.842327627,2.796342283,2.789153929,1.184684278,1.196962177
ZNF281,4.828170106,4.688208133,4.981485285,2.808874823,3.93740843
ZNF282,5.916270524,5.798215432,5.711076138,3.494297938,2.911168171
ZNF283,3.464635379,3.243640234,3.286602159,1.537070989,1.741068217
ZNF286A,3.871707759,3.755052367,3.626960832,1.89293485,2.649214386
ZNF287,4.200739489,4.091990724,4.17649949,2.630420119,1.879425063
ZNF292,5.486710199,5.325090748,5.324001908,3.356111132,3.436436922
ZNF296,3.227388799,3.081852082,3.197750568,2.500815967,1.721115382
ZNF30,4.044575033,3.980560556,4.251011184,3.139646646,1.59574306
ZNF300,5.481255395,5.357078807,4.841741453,2.952020676,2.837301193
ZNF300P1,3.405413855,3.202699148,2.787830015,2.102453797,1.193517595
ZNF302,6.88094016,6.755959889,6.959733852,4.274209899,2.839674754
ZNF304,4.74434592,4.578846483,4.478712293,2.053429056,3.117913181
ZNF317,5.676138335,5.565345241,5.453782121,4.045973388,4.218875247
ZNF318,5.011803493,4.936057428,4.98495497,3.312114416,2.69714535
ZNF319,4.684085427,4.660407852,4.785157388,3.455580823,2.996704776
ZNF320,4.744735813,4.65749722,4.551093282,2.471977831,2.094790968
ZNF322,0.065785525,0.03027999,0.030279206,0.006671428,0.010964297
ZNF324,4.517412998,4.465298714,4.509508351,2.428370313,1.923937088
ZNF324B,3.292884533,3.240948644,3.219472064,1.864618336,0.735876508
ZNF326,5.810174955,5.591634358,5.887727173,3.823916813,3.102935884
ZNF329,4.786889921,4.730101295,4.687855338,2.289234985,1.974216184
ZNF330,6.477231729,6.401819816,6.060437654,4.084441197,4.451479745
ZNF331,5.200516226,5.063588259,5.030413415,5.662100966,5.432485058
ZNF333,5.180695043,5.075159934,5.013879362,2.940988213,3.47374259
ZNF334,4.85835709,4.737829924,4.71953658,2.183642356,2.874930082
ZNF335,4.453004167,4.431064052,4.548702283,3.662794645,3.846345689
ZNF337,6.331294119,6.235819451,6.008672226,4.380190742,3.280448177
ZNF33A,4.573782098,4.497550487,4.777623495,2.721446496,3.638544401
ZNF33B,3.37378183,3.28728411,3.441455212,1.470377774,1.612441901
ZNF34,4.624345081,4.59918759,4.59651557,2.967248055,3.728933659
ZNF341,2.840211598,2.858239483,3.019179128,2.515941098,1.451372711
ZNF343,4.344915477,4.338971786,4.254474947,2.356199357,2.017522969
ZNF346,4.254110028,4.146417129,4.262518962,2.530313335,2.914503483
ZNF347,4.204764793,4.064347835,4.013664203,1.832481126,1.37424887
ZNF35,4.337860947,4.244712636,4.293725231,2.179027544,2.105058014
ZNF350,4.864233159,4.619269334,4.68918738,3.101357188,2.605175651
ZNF354A,5.103436027,4.950900396,4.949990716,2.991519294,2.546791501
ZNF354B,4.389816509,4.157062379,4.23701458,2.181153901,1.738650067
ZNF354C,4.53281877,4.297775717,4.412977125,2.068305753,1.940071687
ZNF358,7.850515089,7.873515473,8.022013503,6.639133813,6.96816577
ZNF362,6.204354183,6.161160772,6.424655901,5.218698132,4.754451784
ZNF366,1.972726222,2.202278525,2.495008773,0.916871345,1.578364711
ZNF367,3.903282019,3.919643855,3.649915926,2.220338525,3.083274847
ZNF37A,4.558686674,4.516979235,4.683183395,3.326945878,3.331192628
ZNF37BP,4.241797228,4.127460049,4.491341262,1.860113693,3.257843025
ZNF383,3.989329891,3.865316014,3.905086717,2.1001038,2.008082858
ZNF384,6.334401515,6.180694931,6.078494867,4.904094435,3.682149466
ZNF385A,6.91080075,7.07423154,7.332642228,5.312379425,4.665242541
ZNF385D,2.448748094,2.567612511,2.318142194,0.880729001,1.33511274
ZNF391,3.596188036,3.495614678,3.545558597,1.349520176,0.843737406
ZNF394,5.101013017,4.975186039,4.76958997,5.096286534,4.197235496
ZNF396,2.972099909,2.674404949,2.775620902,1.169782557,1.824405533
ZNF398,4.566200615,4.46105624,4.540328216,2.977912348,2.231412354
ZNF404,5.053458677,4.920148895,5.123347027,2.720414455,1.429253969
ZNF407,3.328968683,3.271226766,3.46015631,1.811080848,2.935541986
ZNF407-AS1,4.932794962,4.908875346,5.13793261,3.826495157,3.904809045
ZNF408,4.857318928,4.877438814,4.68384592,2.820880205,2.907371806
ZNF41,4.157447521,4.088888041,4.164379054,2.229918834,1.566130364
ZNF414,5.556697089,5.625632859,5.745191871,4.974846993,4.322506383
ZNF415,4.948402168,4.826752504,5.17640449,2.955593766,2.140018159
ZNF416,4.200228799,4.124690364,4.116464786,2.003486409,1.686519573
ZNF417,4.219394069,4.110319397,4.109384286,2.757482845,2.310465662
ZNF418,4.137038313,4.006358556,4.222337054,2.028174306,2.660476066
ZNF419,5.612651793,5.502943959,5.444258182,3.090368462,2.180346043
ZNF420,4.501210068,4.383814415,4.378674893,2.632605942,1.577657362
ZNF423,3.722305815,4.053171276,4.608243139,1.64306138,1.489579826
ZNF425,3.982291012,3.819352917,4.12997958,2.007273126,1.74177887
ZNF426,4.668801751,4.459792185,4.472442018,2.611563274,1.887752153
ZNF429,3.827886595,3.699073392,3.864118004,1.82675425,1.634704353
ZNF43,2.766380063,2.72271775,2.647637904,1.161864407,0.992911862
ZNF430,4.230062833,4.118411057,4.096872348,3.228618387,2.304796158
ZNF431,4.281388605,4.093932883,4.069704589,2.635226493,1.87180742
ZNF432,4.913451213,4.753674913,4.609675953,2.3320208,2.123116509
ZNF433,4.298914765,4.172003207,3.833834807,2.448898176,1.65339915
ZNF438,3.906503483,3.815653168,3.726359117,3.348611408,3.024261966
ZNF439,5.272415952,5.114788552,4.950841766,3.256180393,2.091136568
ZNF44,3.836812303,3.715144495,3.617348884,2.040146133,2.172349359
ZNF440,4.283341103,4.172243119,4.171050031,2.131328139,1.859555093
ZNF441,4.471471191,4.36906904,4.409261838,1.659462997,2.743151054
ZNF442,2.765800748,2.663311067,2.220348306,1.70305073,0.676473052
ZNF443,3.42615128,3.389366901,3.391948192,1.620742529,3.096841179
ZNF444,6.674176969,6.71327298,6.757089694,5.037857433,3.997804421
ZNF445,4.928285328,4.767803106,4.894443598,3.142989019,3.128582004
ZNF449,0.022554047,0.008700401,0.0107305,0.003941459,0.019975655
ZNF45,4.837456315,4.709170425,4.617201393,2.606938877,2.12858443
ZNF451,4.519772063,4.353808207,4.554655633,3.45712015,3.279395498
ZNF454,3.266067326,3.250756702,3.324013992,1.525112582,1.259248081
ZNF460,3.181573949,3.008690258,2.844929992,1.728645051,1.206127177
ZNF461,4.387327064,4.21163465,4.358351043,2.68881609,1.268095727
ZNF467,3.724091557,3.979609971,4.10916733,4.434231923,3.545159049
ZNF468,4.065429994,3.91956643,3.683488338,1.997521659,1.512217763
ZNF469,3.150430043,3.481957666,3.328943869,3.343825614,3.008492797
ZNF470,4.422019868,4.334906228,4.325601472,1.667484175,3.045510035
ZNF471,5.05190235,4.997059219,4.964327436,2.063003735,1.871288756
ZNF473,4.49428175,4.364573995,3.986651505,2.115647512,2.758315341
ZNF474,1.941532257,1.719229624,1.592942083,0.208697461,0.459698156
ZNF479,0.016062321,0,0.016205585,0,0
ZNF480,4.550018395,4.45489459,4.291987275,3.678053152,2.587685361
ZNF485,2.956446591,2.860826857,2.742497472,1.959748835,1.150347232
ZNF486,0.064359815,0.102823266,0.049342219,0.065082677,0.01101741
ZNF487,2.999723606,2.98677206,3.026993744,1.207710805,0.81434993
ZNF490,3.936970508,3.846519269,3.97015996,2.872959433,1.871091235
ZNF491,3.358902135,3.219253638,3.177894107,2.466917533,1.095816901
ZNF492,0.498950567,0.417461682,0.319718098,0.715474731,0.824786566
ZNF493,4.256279535,4.111887119,4.165974681,2.008713402,2.32543229
ZNF496,4.835318285,4.71404428,4.601945704,2.916221007,2.730384683
ZNF500,4.667566871,4.65342502,4.721467722,2.328934407,1.960458156
ZNF501,4.25880196,4.108134299,4.007254008,2.079864459,1.237434053
ZNF502,4.507676013,4.439406703,4.051993737,1.879578301,1.89031033
ZNF503-AS1,0.603033141,0.760623903,0.511054276,0.335505553,0.130168117
ZNF506,4.95268753,4.835581313,4.841023348,2.67681342,2.704310525
ZNF507,4.384213511,4.258875871,4.372075664,2.062907879,2.404862569
ZNF510,4.865998636,4.731036291,4.859331934,2.313632173,1.972343989
ZNF514,4.803351127,4.798226541,4.85944525,2.824611508,2.947978939
ZNF516,5.085312167,4.944469441,4.578911677,3.29116574,2.667641717
ZNF516-DT,1.375706514,1.307952286,1.211225458,0.570414882,0.966048432
ZNF517,4.377751773,4.329933363,4.456657066,3.395730504,2.001280515
ZNF518A,0.016850583,0.01319795,0.029268491,0.017504875,0.005265405
ZNF518B,2.817561227,3.123253084,3.379572526,1.673044894,1.618705451
ZNF519,2.362895051,2.321074709,2.36124145,1.414946338,2.093286197
ZNF521,4.928702243,4.637819691,4.956900613,2.721736463,2.191731372
ZNF526,4.001939445,3.954888275,3.888252641,1.883515743,1.989282284
ZNF527,3.542923732,3.449656666,3.524566899,2.42653216,1.342332375
ZNF528,4.793771165,4.682365011,4.597974677,2.200885879,2.598912416
ZNF530,3.428088174,3.300765302,3.274683798,2.041303164,1.627900911
ZNF532,6.688523039,6.624056434,6.685862528,4.360256224,3.843394508
ZNF534,1.504070583,1.296542771,1.66506342,0.620444677,0.991242532
ZNF536,2.88556064,3.403428546,4.182146952,2.300872021,3.099792693
ZNF541,0.385197293,0.442906614,0.592352895,1.68965175,0.470379493
ZNF543,3.61185561,3.528625825,3.496733557,1.757886092,1.777987972
ZNF544,4.944026109,4.845871216,4.819518108,3.454689982,2.188407159
ZNF546,3.518857908,3.342364877,3.556064717,1.306451814,2.10957367
ZNF549,4.404334316,4.254818325,4.032307614,2.124578707,1.440106285
ZNF550,4.423581567,4.283016108,4.132040947,2.44146569,2.398790898
ZNF554,3.916457258,3.887410777,4.177067051,2.816693984,2.051138505
ZNF555,3.559428277,3.434399032,3.504845423,1.919063758,1.054969255
ZNF556,0.728475952,0.801392379,0.71432872,0.420244378,1.606836126
ZNF557,3.784542619,3.709120022,3.813198298,3.180465947,2.611547095
ZNF558,3.688042854,3.593413205,3.345268849,1.988982638,1.094466818
ZNF560,1.144745927,1.129834805,0.874920288,1.611042556,1.194864682
ZNF561,5.348387373,5.271583791,5.072368784,2.872975028,2.501630101
ZNF561-AS1,4.46321708,4.448548687,4.342797324,2.557592482,2.493505951
ZNF562,4.918934784,4.82246481,4.819206564,3.294249432,3.300566099
ZNF563,2.733811749,2.771331272,2.62277173,1.476365233,0.962753322
ZNF566,4.444724247,4.309599806,4.341231928,2.659401615,1.639127219
ZNF567,4.100513763,3.992204417,3.964267306,2.270264297,1.741705392
ZNF568,3.85071405,3.76646376,3.732521196,2.6767294,2.366609721
ZNF57,3.670574038,3.754438969,3.612175852,1.819577736,0.926706719
ZNF572,3.016080163,2.9243425,2.838501341,1.253942113,1.313944269
ZNF573,3.212002293,3.120698347,3.271244524,1.310433084,1.309337656
ZNF574,4.849711368,4.848322626,4.842061123,2.678749835,2.317947277
ZNF578,2.231530916,2.52187639,2.314302747,0.879218744,0.862666353
ZNF579,6.101330361,6.162542643,5.932922935,4.211497637,3.620707726
ZNF582,3.560355737,3.488185024,3.568886354,2.384857276,1.891152245
ZNF582-DT,4.5181656,4.471803252,4.584833861,2.703368101,2.754769427
ZNF583,4.259968338,4.24360595,4.239238279,2.323267931,1.406375397
ZNF584,4.981131153,4.882483065,4.775691538,2.649100121,2.731727923
ZNF585A,3.450928205,3.315345238,3.322974573,2.247178922,2.079192712
ZNF585B,4.419582699,4.334495244,4.379852903,1.894596798,1.863956626
ZNF589,4.706327538,4.632980626,4.488650889,2.736035396,2.308177494
ZNF593,6.360140788,6.393147598,6.089475159,6.155009572,4.769721792
ZNF594,4.632214266,4.474825626,4.567216541,1.606547858,2.435299849
ZNF597,3.169345167,3.005385025,3.125468138,2.990539274,1.476596174
ZNF598,6.138416626,6.100431324,5.922032398,4.353873254,3.458875827
ZNF599,3.184911331,3.148505669,3.074540335,2.226464731,1.191028172
ZNF600,3.290304223,3.063060706,2.788817997,1.804761289,1.773180087
ZNF605,4.060762076,4.067946135,4.009232245,1.776886823,2.046374867
ZNF607,4.161574907,4.031110593,4.154219887,2.256416488,1.509281223
ZNF608,5.752606834,5.629875242,5.646457075,3.198023629,2.933771771
ZNF609,5.226649789,5.118973427,5.421370476,3.241765213,2.935493704
ZNF610,4.149841166,3.930060039,4.074048624,2.240721249,1.672321747
