Samples,Neftel,Garofano,ALA_sig_UCell,GPM_UCell,MTC_UCell,NEU_UCell,PPR_UCell,MES2_UCell,MES1_UCell,AC_UCell,OPC_UCell,NPC1_UCell,NPC2_UCell,Injury_UCell,Developmental_UCell
MGH143CD45neg_P9_F11,AC,MTC,0.11259127,0.042169935,0.103869281,0,0.084522876,0.172745098,0.122679739,0.580841667,0.237058824,0.244941176,0.107163399,0.267645642,0.255108384
MGH143CD45neg_P9_F12,AC,MTC,0.103505291,0.063803922,0.178248366,0,0.074771242,0.214124183,0.316522876,0.562075,0.181150327,0.163071895,0.121026144,0.271900131,0.250311861
MGH143CD45neg_P9_G01,AC,MTC,0.107257937,0.057431373,0.179712418,0,0.031947712,0.183496732,0.145156863,0.470283333,0.264385621,0.215816993,0.111320261,0.267689006,0.261756135
MGH143CD45neg_P9_G03,AC,MTC,0.104425926,0.032013072,0.149228758,0,0.024078431,0.179437908,0.158594771,0.544991667,0.138496732,0.128058824,0.101352941,0.270441086,0.253271472
MGH143CD45neg_P9_G04,AC,MTC,0.106973545,0.066104575,0.139784314,0.022013333,0.044627451,0.220575163,0.181647059,0.630266667,0.207568627,0.131830065,0.082875817,0.26821025,0.250453988
MGH143CD45neg_P9_G06,AC,MTC,0.118998677,0.070470588,0.13051634,0.021733333,0.078666667,0.119333333,0.172915033,0.348691667,0.136065359,0.190379085,0.147098039,0.271050372,0.246455521
MGH143CD45neg_P9_G07,AC,MTC,0.10926455,0.096928105,0.123313725,0,0.031045752,0.171686275,0.198013072,0.477058333,0.163228758,0.166398693,0.085816993,0.269279895,0.253193252
MGH143CD45neg_P9_G08,AC,MTC,0.11497619,0.070091503,0.134111111,0,0.074875817,0.140379085,0.159477124,0.479125,0.241594771,0.208313725,0.11945098,0.267964958,0.253027096
MGH143CD45neg_P9_G09,AC,MTC,0.107714286,0.053176471,0.182830065,0,0.053712418,0.130810458,0.178666667,0.606333333,0.259830065,0.184705882,0.070686275,0.268740254,0.253742843
MGH143CD45neg_P9_G10,AC,MTC,0.10102381,0.033607843,0.145254902,0,0.029333333,0.235771242,0.197803922,0.4736,0.180300654,0.165686275,0.058366013,0.269404293,0.248506135
MGH143CD45neg_P9_G11,AC,MTC,0.106691799,0.047784314,0.200392157,0,0,0.176849673,0.224026144,0.588491667,0.245366013,0.106973856,0.045830065,0.26703548,0.25923364
MGH143CD45neg_P9_G12,AC,MTC,0.110080688,0.073738562,0.165535948,0.026706667,0.046836601,0.164875817,0.251163399,0.589458333,0.237281046,0.16145098,0.087333333,0.268819098,0.253407464
MGH143CD45neg_P9_H02,AC,MTC,0.103772487,0.074405229,0.152751634,0.019973333,0.027673203,0.247738562,0.210901961,0.409666667,0.107137255,0.114470588,0.057424837,0.272799825,0.244076687
MGH143CD45neg_P9_H03,AC,MTC,0.106997354,0.034496732,0.183490196,0,0.049908497,0.187267974,0.163065359,0.5597,0.23724183,0.131568627,0.065810458,0.264893561,0.246090491
MGH143CD45neg_P9_H04,AC,MTC,0.111142857,0.04654902,0.182124183,0,0.049777778,0.108026144,0.095934641,0.286633333,0.175464052,0.268339869,0.160732026,0.266125274,0.251728528
MGH143CD45neg_P9_H07,AC,MTC,0.106936508,0.033830065,0.272130719,0,0.04954902,0.134477124,0.19424183,0.389716667,0.133647059,0.145254902,0.088156863,0.265426632,0.233724949
MGH143CD45neg_P9_H09,AC,MTC,0.103178571,0.032862745,0.229098039,0,0.049647059,0.10524183,0.087189542,0.292133333,0.26751634,0.263464052,0.139176471,0.268587385,0.242958078
MGH143CD45neg_P9_H10,AC,MTC,0.113376984,0.060176471,0.183071895,0.02024,0.059660131,0.142143791,0.252633987,0.605766667,0.203261438,0.118980392,0.068901961,0.269368375,0.24543456
MGH143CD45neg_P9_H12,AC,MTC,0.104587302,0.033392157,0.221183007,0,0.026,0.199947712,0.162228758,0.582966667,0.256529412,0.154960784,0.084124183,0.268636005,0.243170245
MGH143CD45neg_P11_A01,AC,MTC,0.100660053,0.054091503,0.165320261,0.022173333,0.052633987,0.098143791,0.151581699,0.554508333,0.286575163,0.181411765,0.077856209,0.266538327,0.248120143
MGH143CD45neg_P11_A02,AC,PPR,0.107339947,0.056326797,0.190379085,0,0.180359477,0.131934641,0.143542484,0.545575,0.175509804,0.148013072,0.078287582,0.26668813,0.245946319
MGH143CD45neg_P11_A03,AC,MTC,0.107761905,0.056535948,0.185228758,0.017146667,0,0.16420915,0.19269281,0.657966667,0.246601307,0.18630719,0.122287582,0.26560622,0.26006544
MGH143CD45neg_P11_A04,AC,MTC,0.127107143,0.108,0.199816993,0,0.039529412,0.396627451,0.281503268,0.571366667,0.153254902,0.131575163,0.111392157,0.275537013,0.248007669
MGH143CD45neg_P11_A07,AC,MTC,0.118136243,0.057771242,0.233928105,0.0212,0.036248366,0.232215686,0.30424183,0.655233333,0.24624183,0.154986928,0.131163399,0.274027595,0.248595092
MGH143CD45neg_P11_A08,AC,MTC,0.108550265,0.066366013,0.155176471,0.026786667,0.041111111,0.135777778,0.20424183,0.32705,0.105163399,0.143202614,0.056888889,0.265240473,0.247197853
MGH143CD45neg_P11_A09,AC,MTC,0.115955026,0.052980392,0.155111111,0.028173333,0.057581699,0.174993464,0.248052288,0.4928,0.202366013,0.124339869,0.053895425,0.274275953,0.244449898
MGH143CD45neg_P11_A11,AC,MTC,0.118664021,0.079555556,0.135424837,0,0.034928105,0.156555556,0.212392157,0.622366667,0.200849673,0.177339869,0.09324183,0.269009198,0.261476483
MGH143CD45neg_P11_A12,AC,MTC,0.108891534,0.05720915,0.190732026,0,0.051398693,0.199928105,0.204895425,0.519016667,0.210973856,0.216477124,0.124588235,0.268025405,0.247976483
MGH143CD45neg_P11_B02,AC,PPR,0.10787037,0.043895425,0.187281046,0,0.182111111,0.102130719,0.120862745,0.448608333,0.236267974,0.254529412,0.09503268,0.264948314,0.242458589
MGH143CD45neg_P11_B03,AC,MTC,0.103333333,0.040915033,0.131699346,0.02696,0.043372549,0.196627451,0.232156863,0.49295,0.205196078,0.103313725,0.037084967,0.271562856,0.250664622
MGH143CD45neg_P11_B04,AC,MTC,0.105263228,0.079986928,0.202653595,0.019186667,0.054261438,0.121013072,0.116862745,0.433766667,0.195673203,0.264287582,0.088954248,0.26766141,0.257606339
MGH143CD45neg_P11_B05,AC,MTC,0.108238095,0.045908497,0.184039216,0,0.029934641,0.201633987,0.239215686,0.522608333,0.14754902,0.150169935,0.080849673,0.268618922,0.244510736
MGH143CD45neg_P11_B07,AC,MTC,0.1015,0.053490196,0.231509804,0,0,0.129771242,0.167647059,0.576583333,0.271882353,0.16879085,0.057934641,0.263618922,0.25019683
MGH143CD45neg_P11_B09,AC,MTC,0.115743386,0.061294118,0.197620915,0,0.054732026,0.150379085,0.207477124,0.4052,0.115084967,0.136183007,0.074732026,0.269263688,0.236233129
MGH143CD45neg_P11_C02,AC,MTC,0.105301587,0.044,0.192823529,0,0.049490196,0.164287582,0.184823529,0.4372,0.192104575,0.16075817,0.051738562,0.265145861,0.243463701
MGH143CD45neg_P11_C04,AC,MTC,0.10662963,0.044509804,0.173797386,0,0.023130719,0.188130719,0.140222222,0.556833333,0.285222222,0.301947712,0.133124183,0.263377135,0.257049591
MGH143CD45neg_P11_C06,AC,MTC,0.106267196,0.057673203,0.160562092,0,0.025764706,0.108156863,0.059326797,0.53985,0.22824183,0.352287582,0.158862745,0.263425756,0.253002045
MGH143CD45neg_P11_C07,AC,MTC,0.115125661,0.058640523,0.19924183,0,0.019738562,0.124013072,0.213437908,0.803616667,0.258960784,0.221137255,0.118614379,0.269716163,0.265084867
MGH143CD45neg_P11_C08,AC,MTC,0.100484127,0.047254902,0.139490196,0.025706667,0.033882353,0.14920915,0.100954248,0.157083333,0.096183007,0.223960784,0.141490196,0.265678931,0.24368456
MGH143CD45neg_P11_C10,AC,MTC,0.104185185,0.049673203,0.203901961,0.022713333,0.027816993,0.139470588,0.168013072,0.68585,0.250248366,0.178614379,0.090901961,0.272963644,0.253041922
MGH143CD45neg_P11_C12,AC,MTC,0.112351852,0.055738562,0.170784314,0.024746667,0.040183007,0.160581699,0.137477124,0.211233333,0.08,0.26854902,0.194803922,0.266223828,0.240543456
MGH143CD45neg_P11_D01,AC,MTC,0.105042328,0.07196732,0.204320261,0,0.146261438,0.174261438,0.18403268,0.515533333,0.193882353,0.150718954,0.083869281,0.26634954,0.23984816
MGH143CD45neg_P11_D02,AC,MTC,0.108058201,0.053568627,0.160509804,0.018546667,0.036836601,0.224718954,0.273235294,0.645741667,0.279620915,0.16654902,0.089921569,0.272512046,0.254306748
MGH143CD45neg_P11_D03,AC,MTC,0.101345238,0.05675817,0.225960784,0,0.057830065,0.178568627,0.184666667,0.519575,0.171503268,0.200418301,0.107006536,0.268105125,0.243630879
MGH143CD45neg_P11_D06,AC,MTC,0.10390873,0.029542484,0.120823529,0.03116,0.03654902,0.129464052,0.098326797,0.41695,0.180771242,0.12372549,0.067346405,0.268704774,0.243313906
MGH143CD45neg_P11_D07,AC,PPR,0.108177249,0.069045752,0.179973856,0.023293333,0.12248366,0.179026144,0.190575163,0.459433333,0.182300654,0.146496732,0.056300654,0.267978537,0.24084816
MGH143CD45neg_P11_D08,AC,MTC,0.106612434,0.034104575,0.180653595,0,0.026627451,0.10951634,0.174555556,0.460066667,0.224915033,0.206718954,0.100431373,0.261496277,0.262348671
MGH143CD45neg_P11_D10,AC,MTC,0.104042328,0.058379085,0.203130719,0,0.03779085,0.195424837,0.158091503,0.728258333,0.260313725,0.145601307,0.060640523,0.268040298,0.253253579
MGH143CD45neg_P11_E01,AC,MTC,0.104259259,0.063673203,0.178248366,0,0.071176471,0.176836601,0.266810458,0.5415,0.188281046,0.157078431,0.085372549,0.268024967,0.240164622
MGH143CD45neg_P11_E02,AC,MTC,0.105367725,0.061228758,0.171581699,0,0.017006536,0.172535948,0.169581699,0.673716667,0.22854902,0.213169935,0.096745098,0.265549277,0.261409509
MGH143CD45neg_P11_E03,AC,MTC,0.110617725,0.023150327,0.152026144,0,0.040405229,0.211294118,0.181594771,0.504216667,0.190732026,0.157620915,0.112594771,0.275293912,0.248670245
MGH143CD45neg_P11_E05,AC,MTC,0.112003968,0.080849673,0.186934641,0,0.022091503,0.162137255,0.156954248,0.692983333,0.268392157,0.173111111,0.07827451,0.269388962,0.260720348
MGH143CD45neg_P11_E06,AC,MTC,0.101502646,0.045542484,0.175235294,0,0.035098039,0.20172549,0.236248366,0.459375,0.097856209,0.113333333,0.044313725,0.269165572,0.241420245
MGH143CD45neg_P11_E07,AC,MTC,0.10818254,0.052098039,0.264124183,0.021786667,0.028908497,0.189738562,0.174882353,0.649508333,0.261248366,0.173320261,0.066,0.267108629,0.248773006
MGH143CD45neg_P11_E08,AC,MTC,0.107978836,0.03679085,0.080431373,0.033893333,0.041895425,0.115333333,0.136464052,0.509716667,0.257084967,0.192366013,0.076954248,0.272846255,0.263106339
MGH143CD45neg_P11_E10,AC,PPR,0.106925926,0.042091503,0.198686275,0.019146667,0.167098039,0.147862745,0.130039216,0.496358333,0.180993464,0.160379085,0.073411765,0.265431012,0.242066462
MGH143CD45neg_P11_E11,AC,MTC,0.109944444,0.057620915,0.106,0.028933333,0.070039216,0.18530719,0.197124183,0.445133333,0.157385621,0.162078431,0.082954248,0.271845817,0.246843047
MGH143CD45neg_P11_F05,AC,MTC,0.107407407,0.051320261,0.149215686,0.02988,0.053895425,0.121633987,0.15945098,0.552083333,0.301098039,0.282712418,0.130849673,0.265887867,0.25553272
MGH143CD45neg_P11_F07,AC,MTC,0.117339947,0.041686275,0.167169935,0.018653333,0.086803922,0.158091503,0.192477124,0.483266667,0.209183007,0.16475817,0.08851634,0.269888305,0.245500511
MGH143CD45neg_P11_F08,AC,MTC,0.098234127,0.05303268,0.159875817,0,0.021372549,0.128980392,0.142183007,0.479433333,0.229071895,0.302235294,0.117385621,0.263493649,0.251775562
MGH143CD45neg_P11_F09,AC,PPR,0.107179894,0.038156863,0.197470588,0.019553333,0.138457516,0.108908497,0.151875817,0.41845,0.176614379,0.134300654,0.076359477,0.262961016,0.239525051
MGH143CD45neg_P11_F10,AC,MTC,0.109714286,0.047830065,0.192901961,0.016906667,0.03,0.251673203,0.193254902,0.5632,0.308366013,0.207960784,0.085006536,0.2681371,0.258241309
MGH143CD45neg_P11_F11,AC,MTC,0.109670635,0.05448366,0.246823529,0.02348,0.04254902,0.121372549,0.204542484,0.524616667,0.143398693,0.138901961,0.08296732,0.267600088,0.242102249
MGH143CD45neg_P11_G02,AC,MTC,0.10197619,0.049529412,0.193267974,0,0.03248366,0.123366013,0.168261438,0.538566667,0.224686275,0.166888889,0.079189542,0.266404293,0.247277096
MGH143CD45neg_P11_G04,AC,MTC,0.109269841,0.042013072,0.194078431,0,0.077562092,0.197196078,0.214228758,0.433875,0.188006536,0.12730719,0.083647059,0.270547525,0.240105317
MGH143CD45neg_P11_G05,AC,MTC,0.107960317,0.08496732,0.265777778,0,0.031620915,0.189620915,0.289424837,0.508333333,0.179385621,0.16120915,0.058869281,0.271065265,0.245115031
MGH143CD45neg_P11_G06,AC,GPM,0.124996032,0.094509804,0.108287582,0.02484,0,0.262627451,0.262261438,0.541,0.162313725,0.098607843,0.070156863,0.271795445,0.251571063
MGH143CD45neg_P11_G07,AC,MTC,0.10605291,0.04069281,0.166098039,0.019126667,0.043385621,0.139921569,0.137529412,0.500625,0.251633987,0.241424837,0.101150327,0.26526763,0.247364008
MGH143CD45neg_P11_G08,AC,MTC,0.108880952,0.069333333,0.175856209,0.017906667,0.029071895,0.181503268,0.238143791,0.470816667,0.173359477,0.15430719,0.051581699,0.264119141,0.247155419
MGH143CD45neg_P11_G09,AC,MTC,0.108571429,0.074954248,0.168464052,0,0.033581699,0.174941176,0.241359477,0.541116667,0.175673203,0.133326797,0.128653595,0.269841875,0.251494888
MGH143CD45neg_P11_G11,AC,MTC,0.107013228,0.046705882,0.205607843,0.0296,0.042326797,0.191673203,0.164627451,0.506166667,0.190267974,0.095803922,0.058496732,0.267565484,0.247510736
MGH143CD45neg_P11_H01,AC,MTC,0.107862434,0.066797386,0.230071895,0,0.028954248,0.086346405,0.192640523,0.5992,0.247986928,0.184496732,0.106065359,0.263081034,0.24642638
MGH143CD45neg_P11_H02,AC,MTC,0.111261905,0.029019608,0.17254902,0,0.034928105,0.199973856,0.216418301,0.567525,0.209620915,0.178771242,0.072771242,0.266215506,0.254123722
MGH143CD45neg_P11_H05,AC,MTC,0.116825397,0.077071895,0.115366013,0,0.025150327,0.138509804,0.222261438,0.511825,0.205196078,0.137183007,0.130346405,0.268600964,0.244537321
MGH143CD45neg_P11_H07,AC,MTC,0.112769841,0.03951634,0.191150327,0,0.053372549,0.192398693,0.166732026,0.357166667,0.146313725,0.128287582,0.078535948,0.26866141,0.23977454
MGH143CD45neg_P11_H08,AC,MTC,0.116571429,0.042405229,0.146627451,0.02856,0.044614379,0.207346405,0.107071895,0.371416667,0.162352941,0.171294118,0.112222222,0.264826106,0.246393661
MGH143CD45neg_P11_H12,AC,MTC,0.109175926,0.032627451,0.214444444,0,0.027830065,0.155960784,0.164058824,0.561083333,0.19354902,0.117954248,0.100640523,0.266176084,0.242733129
MGH143CD45neg_P12_A01,AC,MTC,0.111989418,0.057986928,0.145215686,0,0.031130719,0.132666667,0.129411765,0.47355,0.221366013,0.222712418,0.14772549,0.268186597,0.24726636
MGH143CD45neg_P12_A02,AC,MTC,0.104570106,0.064764706,0.153777778,0,0.048705882,0.16351634,0.188424837,0.42685,0.188431373,0.148326797,0.080418301,0.268587823,0.24034407
MGH143CD45neg_P12_A03,AC,MTC,0.103601852,0.065065359,0.192477124,0,0.059941176,0.227392157,0.243313725,0.600916667,0.194862745,0.126666667,0.073607843,0.267873412,0.245407975
MGH143CD45neg_P12_A05,AC,MTC,0.102928571,0.061581699,0.176607843,0.019633333,0.03179085,0.223215686,0.223045752,0.5385,0.198300654,0.122431373,0.054509804,0.267304424,0.245785787
MGH143CD45neg_P12_A06,AC,MTC,0.109354497,0.045542484,0.17903268,0,0.029065359,0.135281046,0.239287582,0.710366667,0.28048366,0.203006536,0.076013072,0.265975471,0.252809816
MGH143CD45neg_P12_A07,AC,MTC,0.112526455,0.038640523,0.178627451,0.02416,0.03351634,0.21348366,0.206392157,0.491083333,0.220941176,0.197601307,0.099339869,0.268287341,0.249417689
MGH143CD45neg_P12_A08,AC,MTC,0.112481481,0.038901961,0.204993464,0,0.089699346,0.222294118,0.224830065,0.448016667,0.195660131,0.155986928,0.069777778,0.26866141,0.244445808
MGH143CD45neg_P12_A10,AC,MTC,0.111407407,0.059777778,0.132196078,0,0.047895425,0.183202614,0.15675817,0.577633333,0.230941176,0.159941176,0.083424837,0.26895795,0.258518916
MGH143CD45neg_P12_A11,AC,MTC,0.114201058,0.046215686,0.190248366,0.021413333,0.058104575,0.152562092,0.19327451,0.493758333,0.139908497,0.12327451,0.078947712,0.268545773,0.246592025
MGH143CD45neg_P12_A12,AC,MTC,0.106205026,0.078,0.201267974,0.019053333,0.027960784,0.247490196,0.27048366,0.676908333,0.252104575,0.147431373,0.057934641,0.269619799,0.245312883
MGH143CD45neg_P12_B02,AC,MTC,0.115306878,0.044823529,0.169673203,0,0.030444444,0.210091503,0.226130719,0.5327,0.242993464,0.170379085,0.079784314,0.272177836,0.246502556
MGH143CD45neg_P12_B03,AC,MTC,0.102384921,0.055320261,0.187058824,0,0.045176471,0.130235294,0.133764706,0.566725,0.191895425,0.174320261,0.066980392,0.26278318,0.247663599
MGH143CD45neg_P12_B05,AC,MTC,0.11375,0.029071895,0.120464052,0.028893333,0.029751634,0.157464052,0.153986928,0.335933333,0.200588235,0.21703268,0.040594771,0.265753833,0.254916155
MGH143CD45neg_P12_B06,AC,MTC,0.104862434,0.029568627,0.164470588,0,0.033411765,0.175633987,0.153490196,0.60025,0.305647059,0.171882353,0.087248366,0.268958388,0.258959611
MGH143CD45neg_P12_B08,AC,MTC,0.125153439,0.049562092,0.161235294,0.025053333,0.022732026,0.248326797,0.322908497,0.605666667,0.178477124,0.14169281,0.078006536,0.280910644,0.248057771
MGH143CD45neg_P12_B09,AC,MTC,0.111792328,0.063856209,0.181163399,0.030266667,0.02251634,0.116941176,0.203189542,0.575858333,0.297732026,0.18496732,0.060026144,0.268649146,0.247720859
MGH143CD45neg_P12_B10,AC,PPR,0.109256614,0.037150327,0.178183007,0.02736,0.189196078,0.194130719,0.160901961,0.427858333,0.15627451,0.15496732,0.076300654,0.267735874,0.244003579
MGH143CD45neg_P12_B12,AC,MTC,0.108849206,0.05324183,0.202509804,0,0.025372549,0.159980392,0.196294118,0.588108333,0.243895425,0.222104575,0.09596732,0.265769163,0.25294274
MGH143CD45neg_P12_C02,AC,MTC,0.114421958,0.073673203,0.155464052,0.017913333,0.037555556,0.141137255,0.286810458,0.61785,0.273215686,0.243986928,0.10530719,0.266458169,0.258488753
MGH143CD45neg_P12_C03,AC,MTC,0.10632672,0.066601307,0.171607843,0,0.054156863,0.208601307,0.148633987,0.5598,0.212901961,0.18496732,0.102261438,0.264643014,0.25245501
MGH143CD45neg_P12_C05,AC,MTC,0.110017196,0.07027451,0.150810458,0,0.023189542,0.124797386,0.169189542,0.518883333,0.22720915,0.153176471,0.054117647,0.267266316,0.247764826
MGH143CD45neg_P12_C06,AC,MTC,0.105880952,0.062875817,0.195359477,0,0.033705882,0.210640523,0.209333333,0.628566667,0.184156863,0.139150327,0.086954248,0.267864652,0.250376789
MGH143CD45neg_P12_C07,AC,MTC,0.104779101,0.072183007,0.195111111,0,0.034,0.155111111,0.173058824,0.6285,0.231954248,0.228235294,0.115398693,0.265573368,0.246482106
MGH143CD45neg_P12_C08,AC,MTC,0.103603175,0.047555556,0.199359477,0,0.075633987,0.154457516,0.161908497,0.474141667,0.205071895,0.096424837,0.049895425,0.266178712,0.242496933
MGH143CD45neg_P12_D02,AC,MTC,0.110444444,0.073320261,0.148457516,0.019893333,0.032764706,0.142352941,0.162366013,0.6027,0.273006536,0.247098039,0.097228758,0.268348664,0.250444274
MGH143CD45neg_P12_D04,AC,MTC,0.109349206,0.049320261,0.125431373,0,0.044718954,0.13754902,0.147156863,0.606791667,0.23924183,0.181973856,0.084457516,0.26839159,0.258714213
MGH143CD45neg_P12_D05,AC,MTC,0.108547619,0.050183007,0.174379085,0.022906667,0.034614379,0.154849673,0.176797386,0.457525,0.150169935,0.167431373,0.08548366,0.269117389,0.249484663
MGH143CD45neg_P12_D06,AC,MTC,0.102936508,0.063660131,0.15227451,0,0.067503268,0.206215686,0.207320261,0.546266667,0.202647059,0.112601307,0.058196078,0.26765922,0.245108384
MGH143CD45neg_P12_D07,AC,MTC,0.104917989,0.046313725,0.227052288,0,0.046111111,0.16369281,0.143633987,0.481741667,0.201071895,0.21945098,0.154143791,0.267777048,0.24055726
MGH143CD45neg_P12_D08,AC,MTC,0.108785714,0.074732026,0.189111111,0.025573333,0.030718954,0.152124183,0.256633987,0.54705,0.175496732,0.195771242,0.111490196,0.266844503,0.247583333
MGH143CD45neg_P12_D09,AC,MTC,0.107035714,0.038627451,0.229163399,0,0.050156863,0.181986928,0.174705882,0.57555,0.244784314,0.207104575,0.101477124,0.266954446,0.247602761
MGH143CD45neg_P12_D10,AC,MTC,0.119230159,0.059150327,0.182339869,0,0.045150327,0.148562092,0.169013072,0.564566667,0.285908497,0.155960784,0.071503268,0.272906264,0.255508691
MGH143CD45neg_P12_D11,AC,MTC,0.108412698,0.045372549,0.199555556,0,0.021673203,0.210431373,0.228352941,0.62385,0.227764706,0.157215686,0.04972549,0.269003504,0.255637014
MGH143CD45neg_P12_E02,AC,MTC,0.098973545,0.040771242,0.107947712,0.016346667,0.05296732,0.097673203,0.066366013,0.4633,0.363568627,0.295222222,0.087823529,0.263905388,0.256478528
MGH143CD45neg_P12_E03,AC,MTC,0.119132275,0.067261438,0.19175817,0,0.019712418,0.180915033,0.173980392,0.704866667,0.25248366,0.317267974,0.099986928,0.270334209,0.269533742
MGH143CD45neg_P12_E07,AC,MTC,0.112550265,0.049058824,0.186215686,0,0.044941176,0.135699346,0.163150327,0.607583333,0.234189542,0.256248366,0.176738562,0.267443714,0.256784765
MGH143CD45neg_P12_E08,AC,MTC,0.113042328,0.047424837,0.182718954,0,0.04572549,0.184052288,0.203490196,0.426666667,0.187882353,0.197699346,0.105189542,0.270308366,0.242930982
MGH143CD45neg_P12_E10,AC,MTC,0.109681217,0.067941176,0.169947712,0,0,0.124379085,0.15327451,0.644366667,0.259490196,0.219647059,0.093673203,0.264071397,0.25159816
MGH143CD45neg_P12_E11,AC,MTC,0.114308201,0.088392157,0.175875817,0,0.054915033,0.16627451,0.206418301,0.507591667,0.213986928,0.197267974,0.115137255,0.266896189,0.246817485
MGH143CD45neg_P12_E12,AC,MTC,0.104973545,0.03420915,0.217647059,0,0.055019608,0.197320261,0.218470588,0.576308333,0.195882353,0.132287582,0.064993464,0.265162067,0.248152863
